1.077752384569474475e-01,6.334600957398132948e-02,7.290739325176652519e-02,6.495866884737583336e-02,6.952117005149585638e-02,4.406964177737700966e-02,4.521789304565267814e-02,7.609858004959270394e-02,6.650306462284466535e-02,5.985130125483523883e-02,5.615302586721428180e-02,4.550069507212707587e-02,4.487293556292217683e-02,2.651199574868187692e-02,6.923228420959545715e-02,6.334844733974435982e-02,4.692319650288359623e-02,4.803609259689421013e-02,7.999677039946466450e-02,6.613007434797957274e-02,5.420028464261533035e-02,6.048881182709224535e-02,6.562299181474569310e-02,5.283019063334323806e-02,8.437886785227925734e-02,9.032731005727129281e-02,3.509823072532955446e-02,5.274852396614157501e-02,7.234180736850044646e-02,8.921440185013884694e-02,5.556183890101570183e-02,8.230056503534190215e-02
5.199765880004399848e-02,7.146659797880570986e-02,8.223718918206404660e-02,9.447536382715245040e-02,4.000690980920180301e-02,4.199744397382881161e-02,8.354143928949078757e-02,3.645613893406696865e-02,7.383744480042825353e-02,6.759402385326847285e-02,8.976048560730072456e-02,4.394775651750607720e-02,9.146337249673176795e-02,7.945434480508754838e-02,4.002520365140608410e-02,6.342159242575699796e-02,6.022064245175690056e-02,4.966337543658644327e-02,1.876927315024861515e-02,4.873941678819207479e-02,6.957480695484336009e-02,8.795888888828996485e-03,6.750382652003644735e-02,8.964836049532325102e-02,3.402800007459259868e-02,5.022531527018957859e-02,7.219188023165351575e-02,8.302338832446350125e-02,5.509254627952944738e-02,5.602991112548023206e-02,1.100059061764947360e-01,4.783496935074327966e-02
7.360583888325787638e-02,5.191232488521621558e-02,6.732463710919185662e-02,9.479474142491366162e-02,4.954514833950025149e-02,8.171182491974769702e-02,8.858666353889713130e-02,4.459135090518905747e-02,6.200395744168517298e-02,7.197612130608309344e-02,4.291530972195583410e-02,3.096114538724176538e-02,8.152044062352706288e-02,4.661358208129633834e-02,6.400546003810558826e-02,6.123114329887899970e-02,1.575726970670613541e-02,7.430796690377759750e-02,5.352986877497813156e-02,3.364647913369714360e-02,3.875506712325947622e-02,5.584464092749009956e-02,7.835486399347472986e-02,5.036792910974738358e-02,9.988503557227169927e-02,9.673284697009308652e-02,4.439632964414683136e-02,8.760785970325526972e-02,9.246045806145609947e-02,5.657966213026823649e-02,7.305609999159169698e-02,9.235196688601977899e-02
5.393943159284954325e-02,4.268127815214423776e-02,8.564533713279973148e-02,6.922253617482380939e-02,8.944478737028746518e-02,8.560024300860440138e-02,6.304371753452450711e-02,3.274445734888958154e-02,5.755237003736225765e-02,2.930581158573222073e-02,3.927676413794974064e-02,5.609817159512547197e-02,5.331288945238592258e-02,3.578936608781227435e-02,5.475733683157060078e-02,8.166549222884790515e-02,4.438414384361213244e-02,8.506147254873158703e-02,7.237105752937632308e-02,6.953092111454796387e-02,5.492189964783702333e-02,6.809256663563062473e-02,7.283548673245833494e-02,6.682975248961446624e-02,7.004044141354487385e-02,9.246289582721911593e-02,7.711640630712569833e-02,6.817179553706927131e-02,7.597424793911736196e-02,8.875852753933079209e-02,4.255085011312110393e-02,9.939988990262463298e-02
3.067834336076736071e-02,3.795421110347736021e-02,7.039880812211225802e-02,2.364260917297763762e-02,7.256488261964039177e-02,6.255125856758833591e-02,6.966745113867979511e-02,7.424213208677359066e-02,5.666498393197420824e-02,5.585560935928351317e-02,6.305225122883532929e-02,7.028666181217159414e-02,7.807449064792197635e-02,5.322634725365821273e-02,4.711700948002589540e-02,8.353171245268231626e-02,9.470696974432282755e-02,1.063454358420236473e-01,3.966073495773001639e-02,7.996264773534315917e-02,7.285133069577777454e-02,4.972554300596432331e-02,6.152857191993155866e-02,6.093860232247428482e-02,5.497553655118454785e-02,4.201451741901134768e-02,3.193141552857275967e-02,6.607156494138645420e-02,4.753876112671243798e-02,9.345999956162613642e-02,7.331695606963792300e-02,8.055138785093736431e-02
8.802959015197867054e-02,6.310461019783242601e-03,8.902669388638569103e-02,7.893141830853420138e-02,3.665116927995056006e-02,6.512201126662052475e-02,7.906915661656598038e-02,6.668225100540879635e-02,5.275705463217193747e-02,6.930420284202547243e-02,1.037649229950980134e-01,3.652927493523824842e-02,8.003455425465136330e-02,1.003689638731774941e-01,5.672471373558907182e-02,6.250738484041473697e-02,6.964184702746686884e-02,6.443818920142688200e-02,2.547224474068389422e-02,8.842696414103494440e-02,7.894360410906887948e-02,3.311988538951769756e-02,6.029865398445425489e-02,9.154990561061815413e-02,7.471143379310121735e-02,5.702822617206763228e-02,6.580705372883589865e-02,7.830853130257492412e-02,4.245211000073690483e-02,9.017860028916564741e-02,4.162567409598545709e-02,3.410479423854866077e-02
4.912704274247666619e-02,8.255898031934465198e-02,0.000000000000000000e+00,4.128193398199626191e-02,7.430918427251888281e-02,2.578307955929289366e-02,5.244744021058467959e-02,8.832459009210957834e-02,2.804176795785297965e-02,5.421491123719350547e-02,7.408001914939198185e-02,3.182537423202126681e-02,5.624201491654638035e-02,4.915141737182649601e-02,2.985677995926151393e-02,4.845540647781772237e-02,5.141256473411277145e-02,6.775980403827618070e-02,2.629990104245708005e-02,2.601345296631970422e-02,5.542166282722091331e-02,4.953782292908936319e-02,3.525670064132862408e-02,8.291491834699037111e-02,8.641815127560589782e-02,1.888263682893054352e-02,7.405929965454649544e-02,8.445567110107665698e-02,6.213315599884520340e-02,4.375881907188982484e-02,7.004044141354487385e-02,9.726795926718109775e-02
5.830934021684898438e-02,2.038437624596707229e-02,6.870691994727909369e-02,7.548544713496596614e-02,3.918900457048071773e-02,5.561181764157845098e-02,7.235643396307860076e-02,8.469700385505551932e-02,5.660647452538108970e-02,7.531480050327357678e-02,9.282980228665822786e-02,7.042318275146208784e-02,7.354246605826049443e-02,5.759991404044243618e-02,9.278956249602576811e-02,5.258030601537083681e-02,8.400464809555108214e-02,9.085267431958762852e-02,6.711376279998881866e-02,6.640920912682785060e-02,5.349451360071309780e-02,7.177378674775174161e-02,5.869329892350746286e-02,6.794386898064681823e-02,3.403775113764472005e-02,6.271582138385475846e-02,5.807042403066999675e-02,3.812974235153716862e-02,4.460842435037162129e-02,4.202304808504171707e-02,5.561547277608276663e-02,6.941511967010301210e-02
6.951385978248721120e-02,3.904029480237512090e-02,7.602545616154321451e-02,8.176667010699513460e-02,7.079374434540548766e-02,8.258823048022052860e-02,9.810660822699127093e-02,6.000366312916471934e-02,7.248564160507998955e-02,7.339741445293965216e-02,7.246858027301922300e-02,6.529022013254989765e-02,6.234891492441566735e-02,3.859294207275610483e-02,5.756578834804048500e-02,6.557666820868728041e-02,6.591431542240912267e-02,5.520469258947006963e-02,1.324746720831055345e-02,7.866324893319888434e-02,2.184223285098861947e-02,1.643499887163241482e-02,6.923715974112150395e-02,7.424580841924106889e-02,7.731388350361366457e-02,4.496435329317594737e-02,7.949334300073510051e-02,5.650043322882959684e-02,3.453263575722211043e-02,6.470025053509262380e-02,8.371942041643545829e-02,1.708226050694154272e-02
3.669260826964157451e-02,6.255004119884705061e-02,3.878553465287666591e-02,5.474393063401418458e-02,9.096847576403258029e-02,4.710846670087372179e-02,4.123195524143351276e-02,7.554396562640043611e-02,1.883265808836780825e-02,5.926743364248665547e-02,5.570323537183224233e-02,4.758630210151217066e-02,6.377142846829399192e-02,5.605917339947791983e-02,1.021534841187252546e-01,6.967232667020584191e-02,9.090751950683509386e-02,7.278184074426946593e-02,2.992504042890673996e-02,4.459745591857820768e-02,5.560084920978506512e-02,7.565489456759981468e-02,5.762306827277052790e-02,3.263474880471196188e-02,6.614591831129904009e-02,6.067164425931934751e-02,3.395973960494737265e-02,6.786341059734510295e-02,8.199461786138075026e-02,8.241271134528252440e-02,5.038499044180813624e-02,6.511834401899439795e-02
2.981045635320307002e-02,4.943909492982696829e-02,3.571014929949544586e-02,1.930316807859536535e-02,2.720436059302766899e-02,6.984784883342430584e-02,3.590638792927896422e-02,3.534811534330195570e-02,8.510900443868994747e-02,6.319608243713442652e-02,6.313269749901524730e-02,8.004796045220780032e-02,4.792760444973833550e-02,9.815535748569093055e-02,7.025253611976965684e-02,4.069927768182806521e-02,3.524084456488736639e-02,4.898808403742316991e-02,6.649941857318168725e-02,9.492394906691502265e-02,5.255349362025798360e-02,8.618776575545727958e-02,8.469700385505551932e-02,4.835545808153358938e-02,9.986797424021097436e-02,6.541577264004697079e-02,2.918392632586128826e-02,6.359100957558631861e-02,7.103997382887355938e-02,4.650266525321879174e-02,6.442355352200736240e-02,6.130427930005027948e-02
4.321883124327573211e-02,8.750544325840360627e-02,8.248095970180595315e-02,6.697479501009395708e-02,7.167626703238927366e-02,1.162505990014439487e-02,9.318815688210375925e-02,8.145097186998191685e-02,3.520062597221807615e-02,1.078630101375382816e-01,9.797737635874630147e-02,1.217236132887559857e-01,7.869909650586524030e-01,7.276735223927984775e-01,1.289775441678792101e-01,4.043110830649272736e-02,4.297260175980766733e-02,6.146884211631670203e-02,6.843997096896550780e-02,6.688093951407714233e-02,8.891333020770378348e-02,6.605937611257131636e-02,5.615546363297730520e-02,5.271316879187654125e-02,8.867319362450301612e-02,2.691668303502721404e-02,6.895924233101451140e-02,8.040024031706871632e-02,2.844890209480270202e-02,8.123643031315273821e-02,6.907503469061813950e-02,5.090669956962018405e-02
6.515736644088554463e-02,4.418180020043946388e-02,7.338400825538321515e-02,8.081589603520748788e-02,3.323203169945834062e-02,4.669647823036109785e-02,7.088151602599628009e-02,4.990838755131323662e-02,8.020276009230030423e-02,1.039441214907839417e-01,9.959005683010398180e-02,1.462828799259607293e-01,5.725825011553042909e-01,6.315635321458602514e-01,4.514793249936226438e-01,1.061430800857291884e-01,6.793410580447289959e-02,3.200698929550708366e-02,4.482051905659639734e-02,5.027285624498930433e-02,6.172359318097381253e-02,6.724906637053799929e-02,8.781628716185396755e-02,7.336328876053772874e-02,6.779758789346287950e-02,1.997725119385868747e-02,6.546696874935099830e-02,7.082664964078566605e-02,2.161551457846612109e-02,3.679256575076708669e-02,5.205372135603273526e-02,5.352864837795639347e-02
